"filename", "language", "Lua", "XML", "Batch", "Python", "comment", "blank", "total"
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\nest_rooms.lua", "Lua", 61592, 0, 0, 0, 0, 1, 61593
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\nest_rooms.xml", "XML", 0, 61592, 0, 0, 0, 1, 61593
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\observatory_rooms.lua", "Lua", 15, 0, 0, 0, 0, 1, 16
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\observatory_rooms.xml", "XML", 0, 15, 0, 0, 0, 1, 16
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\fxlayers.xml", "XML", 0, 218, 0, 0, 19, 1, 238
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_fruitcellar.lua", "Lua", 8, 0, 0, 0, 0, 0, 8
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_lucpalace.lua", "Lua", 10984, 0, 0, 0, 0, 1, 10985
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_lucpalace.xml", "XML", 0, 10984, 0, 0, 1, 0, 10985
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_lucpalace_prev.lua", "Lua", 8747, 0, 0, 0, 0, 1, 8748
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_lucpalace_special.lua", "Lua", 23, 0, 0, 0, 0, 1, 24
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_lucpalace_special.xml", "XML", 0, 23, 0, 0, 1, 0, 24
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_nightpalace.lua", "Lua", 5194, 0, 0, 0, 0, 1, 5195
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_palaceboss.lua", "Lua", 11, 0, 0, 0, 0, 1, 12
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_palaceboss.xml", "XML", 0, 11, 0, 0, 1, 0, 12
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_thenest.lua", "Lua", 46425, 0, 0, 0, 0, 1, 46426
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\god_thenest.xml", "XML", 0, 46425, 0, 0, 1, 0, 46426
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\it_breathes.lua", "Lua", 11, 0, 0, 0, 0, 1, 12
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\it_breathes.xml", "XML", 0, 11, 0, 0, 1, 0, 12
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\luatoxml.py", "Python", 0, 0, 0, 47, 1, 11, 59
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\mom_fight.lua", "Lua", 368, 0, 0, 0, 0, 1, 369
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\mom_fight.xml", "XML", 0, 368, 0, 0, 1, 0, 369
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\mural.xml", "XML", 0, 71, 0, 0, 1, 0, 72
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms_deobf\scripts\testhook.bat", "Batch", 0, 0, 3, 0, 0, 1, 4
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\achievements.lua", "Lua", 163, 0, 0, 0, 5, 45, 213
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\alt_entries.lua", "Lua", 434, 0, 0, 0, 11, 3, 448
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\armor_blacklist.lua", "Lua", 84, 0, 0, 0, 1, 4, 89
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\bosslist.lua", "Lua", 225, 0, 0, 0, 0, 15, 240
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\cards_pills.lua", "Lua", 218, 0, 0, 0, 1, 34, 253
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\d10.lua", "Lua", 53, 0, 0, 0, 68, 10, 131
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\itemlist.lua", "Lua", 97, 0, 0, 0, 0, 3, 100
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\itempools.lua", "Lua", 63, 0, 0, 0, 0, 12, 75
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\abrahams_map.lua", "Lua", 95, 0, 0, 0, 0, 14, 109
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\adra_blessing.lua", "Lua", 192, 0, 0, 0, 7, 43, 242
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\adra_fury.lua", "Lua", 224, 0, 0, 0, 5, 50, 279
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\angel_food.lua", "Lua", 32, 0, 0, 0, 0, 6, 38
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\apple_juice.lua", "Lua", 55, 0, 0, 0, 2, 8, 65
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\arcade_ticket.lua", "Lua", 39, 0, 0, 0, 2, 6, 47
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\baptismal_cross.lua", "Lua", 45, 0, 0, 0, 0, 3, 48
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\black_mushroom.lua", "Lua", 63, 0, 0, 0, 0, 10, 73
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\blood_pudding.lua", "Lua", 40, 0, 0, 0, 3, 9, 52
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\bubble_wand.lua", "Lua", 42, 0, 0, 0, 0, 7, 49
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\burnt_diary.lua", "Lua", 22, 0, 0, 0, 0, 2, 24
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\calendar.lua", "Lua", 32, 0, 0, 0, 0, 6, 38
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\carrot.lua", "Lua", 39, 0, 0, 0, 0, 3, 42
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\celeste_collar.lua", "Lua", 43, 0, 0, 0, 2, 6, 51
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\celeste_paw.lua", "Lua", 35, 0, 0, 0, 0, 6, 41
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\celeste_tail.lua", "Lua", 36, 0, 0, 0, 0, 5, 41
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\crossbones.lua", "Lua", 52, 0, 0, 0, 1, 8, 61
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\dads_balloon.lua", "Lua", 70, 0, 0, 0, 0, 6, 76
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\devils_food.lua", "Lua", 25, 0, 0, 0, 0, 6, 31
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\divine_approval.lua", "Lua", 71, 0, 0, 0, 0, 16, 87
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\divine_wrath.lua", "Lua", 47, 0, 0, 0, 0, 11, 58
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\diya.lua", "Lua", 26, 0, 0, 0, 0, 5, 31
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\dragon_fruit.lua", "Lua", 34, 0, 0, 0, 1, 4, 39
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\edible_soul.lua", "Lua", 101, 0, 0, 0, 0, 21, 122
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\fallen_guard.lua", "Lua", 17, 0, 0, 0, 0, 2, 19
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\fatal_attraction.lua", "Lua", 31, 0, 0, 0, 3, 4, 38
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\feather_duster.lua", "Lua", 33, 0, 0, 0, 1, 4, 38
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\forbidden_knowledge.lua", "Lua", 46, 0, 0, 0, 1, 7, 54
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\four_leaf_clover.lua", "Lua", 36, 0, 0, 0, 0, 8, 44
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\fruit_fly.lua", "Lua", 18, 0, 0, 0, 0, 2, 20
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\fruit_salad.lua", "Lua", 24, 0, 0, 0, 1, 4, 29
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\fuzzy_dice.lua", "Lua", 34, 0, 0, 0, 0, 6, 40
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\gangrene.lua", "Lua", 41, 0, 0, 0, 0, 5, 46
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\ghanta.lua", "Lua", 33, 0, 0, 0, 0, 10, 43
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\gold_battery.lua", "Lua", 58, 0, 0, 0, 0, 11, 69
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\gold_crown.lua", "Lua", 88, 0, 0, 0, 0, 17, 105
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\gold_stopwatch.lua", "Lua", 58, 0, 0, 0, 11, 12, 81
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\golden_tampon.lua", "Lua", 43, 0, 0, 0, 0, 6, 49
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\heart_arrest.lua", "Lua", 50, 0, 0, 0, 7, 8, 65
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\holy_chalice.lua", "Lua", 47, 0, 0, 0, 0, 9, 56
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\hush_cannon.lua", "Lua", 17, 0, 0, 0, 0, 2, 19
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\hysteria.lua", "Lua", 49, 0, 0, 0, 0, 8, 57
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\ladle.lua", "Lua", 41, 0, 0, 0, 0, 5, 46
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\larval_therapy.lua", "Lua", 31, 0, 0, 0, 4, 6, 41
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\late_delivery.lua", "Lua", 61, 0, 0, 0, 1, 13, 75
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\marshall_scarf.lua", "Lua", 33, 0, 0, 0, 0, 6, 39
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\maxs_head.lua", "Lua", 55, 0, 0, 0, 0, 9, 64
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\moms_wish.lua", "Lua", 52, 0, 0, 0, 0, 6, 58
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\morphine.lua", "Lua", 48, 0, 0, 0, 0, 10, 58
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\nirvana.lua", "Lua", 32, 0, 0, 0, 0, 6, 38
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\nosebleed.lua", "Lua", 38, 0, 0, 0, 0, 7, 45
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\opia.lua", "Lua", 147, 0, 0, 0, 3, 26, 176
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\pair_of_cans.lua", "Lua", 27, 0, 0, 0, 0, 5, 32
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\papal_cross.lua", "Lua", 45, 0, 0, 0, 0, 9, 54
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\papal_cross_holy.lua", "Lua", 43, 0, 0, 0, 0, 8, 51
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\portable_confessional.lua", "Lua", 38, 0, 0, 0, 0, 5, 43
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\prayer_mat.lua", "Lua", 57, 0, 0, 0, 0, 10, 67
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\purity_vessel_0.lua", "Lua", 11, 0, 0, 0, 0, 2, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\purity_vessel_1.lua", "Lua", 15, 0, 0, 0, 0, 4, 19
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\purity_vessel_2.lua", "Lua", 15, 0, 0, 0, 0, 4, 19
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\purity_vessel_base.lua", "Lua", 40, 0, 0, 0, 1, 7, 48
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\quran.lua", "Lua", 35, 0, 0, 0, 0, 9, 44
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\radiance_orb.lua", "Lua", 93, 0, 0, 0, 0, 14, 107
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\reclusive_tendencies.lua", "Lua", 125, 0, 0, 0, 34, 36, 195
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\saint_book.lua", "Lua", 19, 0, 0, 0, 0, 2, 21
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\second_thought.lua", "Lua", 23, 0, 0, 0, 0, 4, 27
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\seraphim_horn.lua", "Lua", 22, 0, 0, 0, 0, 2, 24
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\sharing_caring.lua", "Lua", 43, 0, 0, 0, 2, 8, 53
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\soft_serve.lua", "Lua", 50, 0, 0, 0, 0, 11, 61
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\soul_food.lua", "Lua", 25, 0, 0, 0, 0, 8, 33
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\sugar.lua", "Lua", 53, 0, 0, 0, 0, 7, 60
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\taenia.lua", "Lua", 76, 0, 0, 0, 0, 18, 94
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\tampon.lua", "Lua", 49, 0, 0, 0, 0, 13, 62
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\tecpatl.lua", "Lua", 47, 0, 0, 0, 0, 8, 55
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\template_item_______.lua", "Lua", 46, 0, 0, 0, 0, 0, 46
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\tramp_of_babylon.lua", "Lua", 41, 0, 0, 0, 8, 7, 56
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\transformations\celeste.lua", "Lua", 87, 0, 0, 0, 1, 19, 107
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\transformations\cultist.lua", "Lua", 42, 0, 0, 0, 0, 7, 49
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\transformations\cyborg.lua", "Lua", 68, 0, 0, 0, 0, 9, 77
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\transformations\transform.lua", "Lua", 57, 0, 0, 0, 0, 9, 66
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\bobs_tongue.lua", "Lua", 38, 0, 0, 0, 0, 9, 47
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\bombshell.lua", "Lua", 35, 0, 0, 0, 0, 5, 40
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\cursed_pendant.lua", "Lua", 37, 0, 0, 0, 0, 7, 44
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\deep_gesture.lua", "Lua", 40, 0, 0, 0, 0, 5, 45
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\godmode.lua", "Lua", 68, 0, 0, 0, 9, 15, 92
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\marble_pop.lua", "Lua", 17, 0, 0, 0, 0, 2, 19
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\mood_ring_black.lua", "Lua", 21, 0, 0, 0, 0, 3, 24
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\mood_ring_blue.lua", "Lua", 63, 0, 0, 0, 0, 7, 70
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\mood_ring_red.lua", "Lua", 22, 0, 0, 0, 0, 3, 25
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\mood_ring_yellow.lua", "Lua", 22, 0, 0, 0, 0, 3, 25
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\moonrock.lua", "Lua", 29, 0, 0, 0, 0, 6, 35
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\snack_lock.lua", "Lua", 18, 0, 0, 0, 0, 2, 20
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trinkets\snapped_cross.lua", "Lua", 48, 0, 0, 0, 1, 5, 54
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\trophy_sword.lua", "Lua", 60, 0, 0, 0, 0, 7, 67
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\uncommon_cough.lua", "Lua", 192, 0, 0, 0, 11, 42, 245
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\vajra.lua", "Lua", 34, 0, 0, 0, 0, 4, 38
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\war_banner.lua", "Lua", 71, 0, 0, 0, 0, 10, 81
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\items\wings_of_betrayal.lua", "Lua", 57, 0, 0, 0, 0, 12, 69
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsterlist.lua", "Lua", 120, 0, 0, 0, 7, 8, 135
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\arch_bishop.lua", "Lua", 215, 0, 0, 0, 0, 29, 244
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\barfer.lua", "Lua", 69, 0, 0, 0, 1, 13, 83
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\big_dipper.lua", "Lua", 84, 0, 0, 0, 0, 13, 97
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\blind.lua", "Lua", 73, 0, 0, 0, 2, 8, 83
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\blood_baby.lua", "Lua", 48, 0, 0, 0, 1, 6, 55
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\bloody_gabriel.lua", "Lua", 40, 0, 0, 0, 5, 3, 48
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\boss\adramolech.lua", "Lua", 26, 0, 0, 0, 4, 2, 32
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\boss\bathemo.lua", "Lua", 60, 0, 0, 0, 2, 12, 74
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\boss\bathemo_swarm.lua", "Lua", 84, 0, 0, 0, 1, 12, 97
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\boss\blasphemous.lua", "Lua", 18, 0, 0, 0, 4, 1, 23
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\definitions\monsters\boss\blightfly.lua", "Lua", 312, 0, 0, 0, 10, 54, 376
